assessment_id,name,url,remote_testing,adaptive_irt,test_type_codes,description,duration_minutes,job_levels,languages,skills,category
shl-verify-interactive-g,SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,36.0,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","English (USA), Chinese Traditional, Korean, Serbian, Slovak, Spanish, English International, Danish, Swedish, Norwegian, Finnish, Latvian, Lithuanian, Estonian, Portuguese, Hungarian, Thai, Czech, Polish, Turkish, Portuguese (Brazil), Romanian, Latin American Spanish, Italian, French (Canada), Chinese Simplified, Dutch, German, French, Russian, Indonesian, Greek, Japanese,",,
shl-verify-interactive-numerical-calculation,SHL Verify Interactive Numerical Calculation,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-calculation/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Entry-Level,","English (USA), English International,",,
siebel-development-new,Siebel Development (New),https://www.shl.com/products/product-catalog/view/siebel-development-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,8.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
smart-interview-live,Smart Interview Live,https://www.shl.com/products/product-catalog/view/smart-interview-live/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
smart-interview-live-coding,Smart Interview Live Coding,https://www.shl.com/products/product-catalog/view/smart-interview-live-coding/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Entry-Level,","English (USA),",,
smart-interview-on-demand,Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,","English (USA), Chinese Simplified,",,
social-media-new,Social Media (New),https://www.shl.com/products/product-catalog/view/social-media-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
software-business-analysis,Software Business Analysis,https://www.shl.com/products/product-catalog/view/software-business-analysis/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,30.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sonarqube-new,SonarQube (New),https://www.shl.com/products/product-catalog/view/sonarqube-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
spelling-u-s-new,Spelling (U.S.) (New),https://www.shl.com/products/product-catalog/view/spelling-u-s-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,0.0,"Entry-Level,","English (USA),",,
split-screen-typing-test-form-1,Split Screen Typing Test - Form 1,https://www.shl.com/products/product-catalog/view/split-screen-typing-test-form-1/,yes,no,A K,If you choose to continue with your current browser we cannot guarantee your experience.,6.0,"Entry-Level,","English (USA), English (Australia), English International,",,
spring-new,Spring (New),https://www.shl.com/products/product-catalog/view/spring-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sql-new,SQL (New),https://www.shl.com/products/product-catalog/view/sql-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sql-server-new,SQL Server (New),https://www.shl.com/products/product-catalog/view/sql-server-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,11.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sql-server-analysis-services-%28ssas%29-%28new%29,SQL Server Analysis Services (SSAS) (New),https://www.shl.com/products/product-catalog/view/sql-server-analysis-services-%28ssas%29-%28new%29/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sql-server-integration-services-ssis-new,SQL Server Integration Services (SSIS) (New),https://www.shl.com/products/product-catalog/view/sql-server-integration-services-ssis-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sql-server-reporting-services-ssrs-new,SQL Server Reporting Services (SSRS) (New),https://www.shl.com/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
statistical-analysis-system-new,Statistical Analysis System (New),https://www.shl.com/products/product-catalog/view/statistical-analysis-system-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,11.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
struts-new,Struts (New),https://www.shl.com/products/product-catalog/view/struts-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,5.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
svar-spoken-english-aus,SVAR - Spoken English (AUS),https://www.shl.com/products/product-catalog/view/svar-spoken-english-aus/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","English (USA),",,
svar-spoken-english-indian-accent-new,SVAR - Spoken English (Indian Accent)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-indian-accent-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","English (USA),",,
svar-spoken-english-u-k,SVAR - Spoken English (U.K.),https://www.shl.com/products/product-catalog/view/svar-spoken-english-u-k/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","English International,",,
svar-spoken-english-us-new,SVAR - Spoken English (US)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-us-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","English (USA),",,
svar-spoken-french-canadian-new,SVAR - Spoken French (Canadian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-canadian-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","French (Canada),",,
svar-spoken-french-european-new,SVAR - Spoken French (European) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-european-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","French,",,
svar-spoken-spanish-castilian-new,SVAR - Spoken Spanish (Castilian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-castilian-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","Spanish,",,
svar-spoken-spanish-north-american-new,SVAR - Spoken Spanish (North American) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-north-american-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Entry-Level,","Latin American Spanish,",,
swing-new,Swing (New),https://www.shl.com/products/product-catalog/view/swing-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,4.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
tableau-new,Tableau (New),https://www.shl.com/products/product-catalog/view/tableau-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,8.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
telecommunications-engineering-new,Telecommunications Engineering (New),https://www.shl.com/products/product-catalog/view/telecommunications-engineering-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,7.0,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
teradata-development-new,Teradata Development (New),https://www.shl.com/products/product-catalog/view/teradata-development-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
time-management-u-s,Time Management (U.S.),https://www.shl.com/products/product-catalog/view/time-management-u-s/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",,
training-development,Training Development,https://www.shl.com/products/product-catalog/view/training-development/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Front Line Manager, Manager,","English (USA),",,
typing-new,Typing (New),https://www.shl.com/products/product-catalog/view/typing-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,2.0,"Entry-Level,","English (USA),",,
uipath-rpa-development-new,UiPath RPA Development (New),https://www.shl.com/products/product-catalog/view/uipath-rpa-development-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,8.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
universal-competency-framework-interview-guide,Universal Competency Framework Interview Guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-interview-guide/,yes,no,C P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International, Swedish, German, Finnish,",,
universal-competency-framework-job-profiling-guide,Universal Competency Framework Job profiling guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-job-profiling-guide/,yes,no,C P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International, Portuguese,",,
universal-competency-framework-profiler-cards-44,Universal Competency Framework Profiler Cards (44),https://www.shl.com/products/product-catalog/view/universal-competency-framework-profiler-cards-44/,yes,no,C P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Portuguese (Brazil), Latin American Spanish, French, Chinese Simplified, Icelandic, Lithuanian, Danish, Dutch, English International, Finnish, German, Italian, Norwegian, Portuguese, Spanish, English (USA), Swedish,",,
unix-new,UNIX (New),https://www.shl.com/products/product-catalog/view/unix-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
vb-net-new,VB.NET (New),https://www.shl.com/products/product-catalog/view/vb-net-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
verify-deductive-reasoning,Verify - Deductive Reasoning,https://www.shl.com/products/product-catalog/view/verify-deductive-reasoning/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,20.0,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, French (Canada), Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Latin American Spanish, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Spanish, Swedish, Thai, Turkish, English (USA), Norwegian,",,
verify-following-instructions,Verify - Following Instructions,https://www.shl.com/products/product-catalog/view/verify-following-instructions/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,8.0,"Entry-Level,","Latin American Spanish, Arabic, Chinese Simplified, German, French, Italian, Dutch, English (USA), English International,",,
verify-g,Verify - G+,https://www.shl.com/products/product-catalog/view/verify-g/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,36.0,"General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, Executive, Front Line Manager,","Romanian, English (USA), English International, French (Canada), Latin American Spanish, Arabic, Dutch, French, German, Swedish, Chinese Simplified, Chinese Traditional, Czech, Danish, Greek, Hungarian, Italian, Korean, Norwegian, Polish, Portuguese, Thai, Turkish, Finnish, Japanese, Spanish, Indonesian, Russian, Slovak, Serbian, Portuguese (Brazil), Vietnamese,",,
verify-general-ability-screen,Verify - General Ability Screen,https://www.shl.com/products/product-catalog/view/verify-general-ability-screen/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Entry-Level,","German, French (Canada), English (USA), English International, Latin American Spanish, Dutch, French, Chinese Simplified, Portuguese (Brazil), Turkish, Japanese,",,
verify-inductive-reasoning-2014,Verify - Inductive Reasoning (2014),https://www.shl.com/products/product-catalog/view/verify-inductive-reasoning-2014/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,24.0,"Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level,","Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Finnish, French, Hungarian, Indonesian, English International, Italian, Latin American Spanish, Norwegian, Portuguese, Russian, Thai, English (USA), French (Canada), Dutch, Polish, Slovak, Arabic, German, Greek, Japanese, Korean, Romanian, Serbian, Spanish, Swedish, Turkish,",,
verify-numerical-ability,Verify - Numerical Ability,https://www.shl.com/products/product-catalog/view/verify-numerical-ability/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,20.0,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Portuguese (Brazil), French (Canada), Chinese Simplified, Czech, Dutch, Finnish, French, German, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Norwegian, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Turkish, English (USA), Latin American Spanish, Polish, Serbian, Chinese Traditional, Danish, Thai, Greek,",,
verify-technical-checking-next-generation,Verify - Technical Checking - Next Generation,https://www.shl.com/products/product-catalog/view/verify-technical-checking-next-generation/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,5.0,"Entry-Level,","Latin American Spanish, English (USA), English International, French, German, Italian, Dutch, Chinese Simplified,",,
verify-verbal-ability-next-generation,Verify - Verbal Ability - Next Generation,https://www.shl.com/products/product-catalog/view/verify-verbal-ability-next-generation/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"General Population, Graduate, Executive, Director, Entry-Level, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Front Line Manager,","English (USA), English International,",,
verify-working-with-information,Verify - Working with Information,https://www.shl.com/products/product-catalog/view/verify-working-with-information/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Entry-Level,","Greek, Arabic, Chinese Simplified, German, French, Italian, Dutch, English International, English (USA), Latin American Spanish,",,
verify-g-ability-test-report,Verify G+ - Ability Test Report,https://www.shl.com/products/product-catalog/view/verify-g-ability-test-report/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,,,,,
verify-g-candidate-report,Verify G+ - Candidate Report,https://www.shl.com/products/product-catalog/view/verify-g-candidate-report/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,,,,,
verify-interactive-ability-report,Verify Interactive Ability Report,https://www.shl.com/products/product-catalog/view/verify-interactive-ability-report/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,,,,,
verify-interactive-g-candidate-report,Verify Interactive G+ Candidate Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-candidate-report/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,,,,,
verify-interactive-g-report,Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",,,
verify-interactive-process-monitoring,Verify Interactive Process Monitoring,https://www.shl.com/products/product-catalog/view/verify-interactive-process-monitoring/,yes,no,A,If you choose to continue with your current browser we cannot guarantee your experience.,18.0,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",,
virtual-assessment-and-development-centers,Virtual Assessment and Development Centers,https://www.shl.com/products/product-catalog/view/virtual-assessment-and-development-centers/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA), English International, Italian, German, Portuguese, Spanish, Latin American Spanish, French, French (Canada), Dutch, Japanese, Indonesian, Greek, Romanian, Chinese Simplified, Arabic,",,
visual-basic-for-applications-new,Visual Basic for Applications (New),https://www.shl.com/products/product-catalog/view/visual-basic-for-applications-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,7.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
visual-comparison-uk,Visual Comparison - UK,https://www.shl.com/products/product-catalog/view/visual-comparison-uk/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,5.0,"Entry-Level,","English International,",,
visual-comparison-us,Visual Comparison - US,https://www.shl.com/products/product-catalog/view/visual-comparison-us/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,5.0,"Entry-Level,","English (USA),",,
vlsi-and-embedded-systems-new,VLSI and Embedded Systems (New),https://www.shl.com/products/product-catalog/view/vlsi-and-embedded-systems-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
what-is-the-value-us,What Is The Value - US,https://www.shl.com/products/product-catalog/view/what-is-the-value-us/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,5.0,"Entry-Level,","English (USA),",,
workplace-administration-skills-new,Workplace Administration Skills (New),https://www.shl.com/products/product-catalog/view/workplace-administration-skills-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
workplace-health-and-safety-new,Workplace Health and Safety (New),https://www.shl.com/products/product-catalog/view/workplace-health-and-safety-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Entry-Level, Graduate, Manager, Supervisor, Mid-Professional, Professional Individual Contributor,","English (USA),",,
writex-email-writing-customer-service-new,WriteX - Email Writing (Customer Service) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
writex-email-writing-managerial-new,WriteX - Email Writing (Managerial) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,yes,no,S,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
writex-email-writing-sales-new,WriteX - Email Writing (Sales) (New),https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,yes,no,B S,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
written-english-v1,Written English v1,https://www.shl.com/products/product-catalog/view/written-english-v1/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,30.0,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,","English (USA), English International,",,
written-spanish,Written Spanish,https://www.shl.com/products/product-catalog/view/written-spanish/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,22.0,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,","Latin American Spanish,",,
zabbix-new,Zabbix (New),https://www.shl.com/products/product-catalog/view/zabbix-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
360-digital-report,360 Digital Report,https://www.shl.com/products/product-catalog/view/360-digital-report/,yes,no,D,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Manager, Entry-Level, Executive, Front Line Manager, General Population, Graduate,",,,
360-multi-rater-feedback-system-mfs,360° Multi-Rater Feedback System (MFS),https://www.shl.com/products/product-catalog/view/360-multi-rater-feedback-system-mfs/,yes,no,D P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Latin American Spanish, Romanian, French (Canada), Czech, Hungarian, Indonesian, Turkish, Serbian, Portuguese (Brazil), Chinese Traditional, Slovak, Thai, English International, Dutch, French, German, Italian, Portuguese, Spanish, Danish, Finnish, Norwegian, Swedish, English (USA), Russian, Chinese Simplified, Icelandic, Polish, Japanese, Korean,",,
