assessment_id,name,url,remote_testing,adaptive_irt,duration_minutes,test_type_codes,is_knowledge,is_skill,is_personality,is_behavioral,is_coach,is_ability,is_evaluation,is_development,skills,category,job_levels,languages,description,text_for_embedding
sap-sd-sales-and-distribution-new,SAP SD (Sales and Distribution) (New),https://www.shl.com/products/product-catalog/view/sap-sd-sales-and-distribution-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SAP SD (Sales and Distribution) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
search-engine-optimization-new,Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,1,0,12.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Search Engine Optimization (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
selenium-new,Selenium (New),https://www.shl.com/products/product-catalog/view/selenium-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Selenium (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
shell-scripting-new,Shell Scripting (New),https://www.shl.com/products/product-catalog/view/shell-scripting-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Shell Scripting (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
shl-verify-interactive-inductive-reasoning,SHL Verify Interactive - Inductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-inductive-reasoning/,1,1,20.0,A S,0,0,0,0,0,0,0,0,nan,nan,"Professional Individual Contributor, Graduate, Manager, Mid-Professional,","Korean, Japanese, Thai, Portuguese (Brazil), Portuguese, Chinese Traditional, Indonesian, Russian, Romanian, Polish, Greek, Latin American Spanish, English International, Arabic, Hungarian, Czech, French (Canada), Slovak, Serbian, Turkish, Spanish, Danish, Estonian, Finnish, Latvian, Lithuanian, Norwegian, Swedish, French, German, Italian, Dutch, Chinese Simplified, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SHL Verify Interactive - Inductive Reasoning | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Professional Individual Contributor, Graduate, Manager, Mid-Professional, | Korean, Japanese, Thai, Portuguese (Brazil), Portuguese, Chinese Traditional, Indonesian, Russian, Romanian, Polish, Greek, Latin American Spanish, English International, Arabic, Hungarian, Czech, French (Canada), Slovak, Serbian, Turkish, Spanish, Danish, Estonian, Finnish, Latvian, Lithuanian, Norwegian, Swedish, French, German, Italian, Dutch, Chinese Simplified, English (USA),"
shl-verify-interactive-deductive-reasoning,SHL Verify Interactive – Deductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-deductive-reasoning/,1,1,20.0,A S,0,0,0,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","Chinese Traditional, Romanian, Turkish, Polish, Greek, Latin American Spanish, Portuguese (Brazil), Japanese, Hungarian, Czech, French (Canada), Slovak, Serbian, English International, English (USA), German, Italian, Indonesian, Korean, Russian, Arabic, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, French, Dutch, Chinese Simplified, Spanish, Portuguese,",If you choose to continue with your current browser we cannot guarantee your experience.,"SHL Verify Interactive – Deductive Reasoning | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, | Chinese Traditional, Romanian, Turkish, Polish, Greek, Latin American Spanish, Portuguese (Brazil), Japanese, Hungarian, Czech, French (Canada), Slovak, Serbian, English International, English (USA), German, Italian, Indonesian, Korean, Russian, Arabic, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, French, Dutch, Chinese Simplified, Spanish, Portuguese,"
shl-verify-interactive-numerical-reasoning,SHL Verify Interactive – Numerical Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-reasoning/,1,1,20.0,A S,0,0,0,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","French, German, Italian, Dutch, Chinese Simplified, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, English International, English (USA), Czech, Polish, Latin American Spanish, Spanish, Thai, Japanese, Korean, Portuguese, Portuguese (Brazil), Chinese Traditional, Hungarian, Indonesian, Russian, Romanian, Turkish, French (Canada), Greek, Slovak, Serbian, Arabic,",If you choose to continue with your current browser we cannot guarantee your experience.,"SHL Verify Interactive – Numerical Reasoning | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, | French, German, Italian, Dutch, Chinese Simplified, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, English International, English (USA), Czech, Polish, Latin American Spanish, Spanish, Thai, Japanese, Korean, Portuguese, Portuguese (Brazil), Chinese Traditional, Hungarian, Indonesian, Russian, Romanian, Turkish, French (Canada), Greek, Slovak, Serbian, Arabic,"
shl-verify-interactive-g,SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,1,1,36.0,A,0,0,0,0,0,1,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","English (USA), Chinese Traditional, Korean, Serbian, Slovak, Spanish, English International, Danish, Swedish, Norwegian, Finnish, Latvian, Lithuanian, Estonian, Portuguese, Hungarian, Thai, Czech, Polish, Turkish, Portuguese (Brazil), Romanian, Latin American Spanish, Italian, French (Canada), Chinese Simplified, Dutch, German, French, Russian, Indonesian, Greek, Japanese,",If you choose to continue with your current browser we cannot guarantee your experience.,"SHL Verify Interactive G+ | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, | English (USA), Chinese Traditional, Korean, Serbian, Slovak, Spanish, English International, Danish, Swedish, Norwegian, Finnish, Latvian, Lithuanian, Estonian, Portuguese, Hungarian, Thai, Czech, Polish, Turkish, Portuguese (Brazil), Romanian, Latin American Spanish, Italian, French (Canada), Chinese Simplified, Dutch, German, French, Russian, Indonesian, Greek, Japanese,"
shl-verify-interactive-numerical-calculation,SHL Verify Interactive Numerical Calculation,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-calculation/,1,1,10.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level,","English (USA), English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"SHL Verify Interactive Numerical Calculation | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA), English International,"
siebel-development-new,Siebel Development (New),https://www.shl.com/products/product-catalog/view/siebel-development-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Siebel Development (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
smart-interview-live,Smart Interview Live,https://www.shl.com/products/product-catalog/view/smart-interview-live/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Entry-Level, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Smart Interview Live | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
smart-interview-live-coding,Smart Interview Live Coding,https://www.shl.com/products/product-catalog/view/smart-interview-live-coding/,1,0,,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Smart Interview Live Coding | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, Entry-Level, | English (USA),"
smart-interview-on-demand,Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,","English (USA), Chinese Simplified,",If you choose to continue with your current browser we cannot guarantee your experience.,"Smart Interview On Demand | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor, | English (USA), Chinese Simplified,"
social-media-new,Social Media (New),https://www.shl.com/products/product-catalog/view/social-media-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Social Media (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
software-business-analysis,Software Business Analysis,https://www.shl.com/products/product-catalog/view/software-business-analysis/,1,1,30.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Software Business Analysis | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
sonarqube-new,SonarQube (New),https://www.shl.com/products/product-catalog/view/sonarqube-new/,1,0,,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SonarQube (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
spelling-u-s-new,Spelling (U.S.) (New),https://www.shl.com/products/product-catalog/view/spelling-u-s-new/,1,0,0.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Spelling (U.S.) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
split-screen-typing-test-form-1,Split Screen Typing Test - Form 1,https://www.shl.com/products/product-catalog/view/split-screen-typing-test-form-1/,1,0,6.0,A K,0,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA), English (Australia), English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"Split Screen Typing Test - Form 1 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA), English (Australia), English International,"
spring-new,Spring (New),https://www.shl.com/products/product-catalog/view/spring-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Spring (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
sql-new,SQL (New),https://www.shl.com/products/product-catalog/view/sql-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SQL (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
sql-server-new,SQL Server (New),https://www.shl.com/products/product-catalog/view/sql-server-new/,1,0,11.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SQL Server (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
sql-server-analysis-services-%28ssas%29-%28new%29,SQL Server Analysis Services (SSAS) (New),https://www.shl.com/products/product-catalog/view/sql-server-analysis-services-%28ssas%29-%28new%29/,1,0,15.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SQL Server Analysis Services (SSAS) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
sql-server-integration-services-ssis-new,SQL Server Integration Services (SSIS) (New),https://www.shl.com/products/product-catalog/view/sql-server-integration-services-ssis-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SQL Server Integration Services (SSIS) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
sql-server-reporting-services-ssrs-new,SQL Server Reporting Services (SSRS) (New),https://www.shl.com/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SQL Server Reporting Services (SSRS) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
statistical-analysis-system-new,Statistical Analysis System (New),https://www.shl.com/products/product-catalog/view/statistical-analysis-system-new/,1,0,11.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Statistical Analysis System (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
struts-new,Struts (New),https://www.shl.com/products/product-catalog/view/struts-new/,1,0,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Struts (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
svar-spoken-english-aus,SVAR - Spoken English (AUS),https://www.shl.com/products/product-catalog/view/svar-spoken-english-aus/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken English (AUS) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
svar-spoken-english-indian-accent-new,SVAR - Spoken English (Indian Accent)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-indian-accent-new/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken English (Indian Accent)  (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
svar-spoken-english-u-k,SVAR - Spoken English (U.K.),https://www.shl.com/products/product-catalog/view/svar-spoken-english-u-k/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken English (U.K.) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English International,"
svar-spoken-english-us-new,SVAR - Spoken English (US)  (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-us-new/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken English (US)  (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
svar-spoken-french-canadian-new,SVAR - Spoken French (Canadian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-canadian-new/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","French (Canada),",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken French (Canadian) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | French (Canada),"
svar-spoken-french-european-new,SVAR - Spoken French (European) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-european-new/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","French,",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken French (European) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | French,"
svar-spoken-spanish-castilian-new,SVAR - Spoken Spanish (Castilian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-castilian-new/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","Spanish,",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken Spanish (Castilian) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | Spanish,"
svar-spoken-spanish-north-american-new,SVAR - Spoken Spanish (North American) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-north-american-new/,1,0,,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","Latin American Spanish,",If you choose to continue with your current browser we cannot guarantee your experience.,"SVAR - Spoken Spanish (North American) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | Latin American Spanish,"
swing-new,Swing (New),https://www.shl.com/products/product-catalog/view/swing-new/,1,0,4.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Swing (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
tableau-new,Tableau (New),https://www.shl.com/products/product-catalog/view/tableau-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Tableau (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
telecommunications-engineering-new,Telecommunications Engineering (New),https://www.shl.com/products/product-catalog/view/telecommunications-engineering-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Telecommunications Engineering (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
teradata-development-new,Teradata Development (New),https://www.shl.com/products/product-catalog/view/teradata-development-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Teradata Development (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
time-management-u-s,Time Management (U.S.),https://www.shl.com/products/product-catalog/view/time-management-u-s/,1,1,15.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Time Management (U.S.) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | English (USA),"
training-development,Training Development,https://www.shl.com/products/product-catalog/view/training-development/,1,1,15.0,K,1,0,0,0,0,0,0,0,nan,nan,"Front Line Manager, Manager,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Training Development | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Front Line Manager, Manager, | English (USA),"
typing-new,Typing (New),https://www.shl.com/products/product-catalog/view/typing-new/,1,0,2.0,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Typing (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
uipath-rpa-development-new,UiPath RPA Development (New),https://www.shl.com/products/product-catalog/view/uipath-rpa-development-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"UiPath RPA Development (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
universal-competency-framework-interview-guide,Universal Competency Framework Interview Guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-interview-guide/,1,0,,C P,0,0,0,0,0,0,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International, Swedish, German, Finnish,",If you choose to continue with your current browser we cannot guarantee your experience.,"Universal Competency Framework Interview Guide | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | English International, Swedish, German, Finnish,"
universal-competency-framework-job-profiling-guide,Universal Competency Framework Job profiling guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-job-profiling-guide/,1,0,,C P,0,0,0,0,0,0,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International, Portuguese,",If you choose to continue with your current browser we cannot guarantee your experience.,"Universal Competency Framework Job profiling guide | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | English International, Portuguese,"
universal-competency-framework-profiler-cards-44,Universal Competency Framework Profiler Cards (44),https://www.shl.com/products/product-catalog/view/universal-competency-framework-profiler-cards-44/,1,0,,C P,0,0,0,0,0,0,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Portuguese (Brazil), Latin American Spanish, French, Chinese Simplified, Icelandic, Lithuanian, Danish, Dutch, English International, Finnish, German, Italian, Norwegian, Portuguese, Spanish, English (USA), Swedish,",If you choose to continue with your current browser we cannot guarantee your experience.,"Universal Competency Framework Profiler Cards (44) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | Portuguese (Brazil), Latin American Spanish, French, Chinese Simplified, Icelandic, Lithuanian, Danish, Dutch, English International, Finnish, German, Italian, Norwegian, Portuguese, Spanish, English (USA), Swedish,"
unix-new,UNIX (New),https://www.shl.com/products/product-catalog/view/unix-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"UNIX (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
vb-net-new,VB.NET (New),https://www.shl.com/products/product-catalog/view/vb-net-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"VB.NET (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
verify-deductive-reasoning,Verify - Deductive Reasoning,https://www.shl.com/products/product-catalog/view/verify-deductive-reasoning/,1,1,20.0,A,0,0,0,0,0,1,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, French (Canada), Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Latin American Spanish, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Spanish, Swedish, Thai, Turkish, English (USA), Norwegian,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - Deductive Reasoning | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Arabic, French (Canada), Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Latin American Spanish, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Spanish, Swedish, Thai, Turkish, English (USA), Norwegian,"
verify-following-instructions,Verify - Following Instructions,https://www.shl.com/products/product-catalog/view/verify-following-instructions/,1,0,8.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level,","Latin American Spanish, Arabic, Chinese Simplified, German, French, Italian, Dutch, English (USA), English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - Following Instructions | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | Latin American Spanish, Arabic, Chinese Simplified, German, French, Italian, Dutch, English (USA), English International,"
verify-g,Verify - G+,https://www.shl.com/products/product-catalog/view/verify-g/,1,1,36.0,A,0,0,0,0,0,1,0,0,nan,nan,"General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, Executive, Front Line Manager,","Romanian, English (USA), English International, French (Canada), Latin American Spanish, Arabic, Dutch, French, German, Swedish, Chinese Simplified, Chinese Traditional, Czech, Danish, Greek, Hungarian, Italian, Korean, Norwegian, Polish, Portuguese, Thai, Turkish, Finnish, Japanese, Spanish, Indonesian, Russian, Slovak, Serbian, Portuguese (Brazil), Vietnamese,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - G+ | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, Executive, Front Line Manager, | Romanian, English (USA), English International, French (Canada), Latin American Spanish, Arabic, Dutch, French, German, Swedish, Chinese Simplified, Chinese Traditional, Czech, Danish, Greek, Hungarian, Italian, Korean, Norwegian, Polish, Portuguese, Thai, Turkish, Finnish, Japanese, Spanish, Indonesian, Russian, Slovak, Serbian, Portuguese (Brazil), Vietnamese,"
verify-general-ability-screen,Verify - General Ability Screen,https://www.shl.com/products/product-catalog/view/verify-general-ability-screen/,1,1,10.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level,","German, French (Canada), English (USA), English International, Latin American Spanish, Dutch, French, Chinese Simplified, Portuguese (Brazil), Turkish, Japanese,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - General Ability Screen | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | German, French (Canada), English (USA), English International, Latin American Spanish, Dutch, French, Chinese Simplified, Portuguese (Brazil), Turkish, Japanese,"
